"title_id","content_id","store_classification_2","store_classification_3","serialstation_classification","name"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGLK0006",NULL,NULL,"DLC","Spring Creator Kit"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0043",NULL,NULL,"DLC","St. Bernard Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCODDWCO0001",NULL,NULL,"DLC","Stranger Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCCPSFCO0002",NULL,NULL,"DLC","Street Fighter™ Chun Li Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCCPSFCO0003",NULL,NULL,"DLC","Street Fighter™ Guile Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCCPSFCO0001",NULL,NULL,"DLC","Street Fighter™ Ryu Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCCPSFCO0004",NULL,NULL,"DLC","Street Fighter™ Zangief Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0087",NULL,NULL,"DLC","Street Pink Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGLK0007",NULL,NULL,"DLC","Summer Creator Kit"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCEADACO0004","ADD-ON","NA","DLC","Swoop’s Dragon Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0060","ADD-ON","NA","DLC","Tearaway Oola Costume – LBP 3"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0064","ADD-ON","NA","DLC","Tearaway Unfolded Elk Costume – LBP 3"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0059","ADD-ON","NA","DLC","Tearaway Unfolded Mummer Costume – LBP 3"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0062","ADD-ON","NA","DLC","Tearaway Unfolded Pig Costume – LBP 3"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0065","ADD-ON","NA","DLC","Tearaway Unfolded Squirrel Costume – LBP 3"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0059",NULL,NULL,"DLC","Tennis Girl Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0007",NULL,NULL,"DLC","Thanksgiving Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0029",NULL,NULL,"DLC","Tigershark Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0006",NULL,NULL,"DLC","Toro Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0060",NULL,NULL,"DLC","Track 'n' Field"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0029",NULL,NULL,"DLC","Turtle Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0034",NULL,NULL,"DLC","United Front Games Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGLK0002",NULL,NULL,"DLC","Valentine's Day Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0077",NULL,NULL,"DLC","Viking Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0033",NULL,NULL,"DLC","Vulture Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0017",NULL,NULL,"DLC","Wander Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCK0014",NULL,NULL,"DLC","Warriors of the World Costume Pack 2"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCK0015",NULL,NULL,"DLC","Warriors of the World Costume Pack 1"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCRARECO0002",NULL,NULL,"DLC","Week 1 T-Shirt"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCK0008",NULL,NULL,"DLC","Weekend Pursuits Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0017",NULL,NULL,"DLC","Werewolf Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGLK0009",NULL,NULL,"DLC","Winter Creator Kit"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCK0003",NULL,NULL,"DLC","Wipeout® Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0046",NULL,NULL,"DLC","World Peace Day Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0061",NULL,NULL,"DLC","Wrestler Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCEAMECO0002",NULL,NULL,"DLC","Wrex Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0014",NULL,NULL,"DLC","Yorda Outfit"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0037",NULL,NULL,"DLC","Yunica Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0018",NULL,NULL,"DLC","Zombie Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGCO0071",NULL,NULL,"DLC","Zulu Warrior Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCO0018",NULL,NULL,"DLC","inFAMOUS Cole Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLC2KADCK0001",NULL,NULL,"DLC","2000AD® Costumes"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLC2KADCO0001",NULL,NULL,"DLC","Judge Dredd® and Judge Anderson™ Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLC2KADCO0002",NULL,NULL,"DLC","Hammerstein™ Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLC2KADCO0003",NULL,NULL,"DLC","Johnny Alpha™ Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLC2KADCO0004",NULL,NULL,"DLC","Rogue Trooper® Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLC7ELECO0001",NULL,NULL,"DLC","Slurpee® T-Shirt"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCBIOSCK0001",NULL,NULL,"DLC","BioShock Infinite Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCBIOSCO0001",NULL,NULL,"DLC","Elizabeth Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCBIOSCO0002",NULL,NULL,"DLC","Songbird Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCBIOSCO0003",NULL,NULL,"DLC","Motorised Patriot Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCBIOSCO0004",NULL,NULL,"DLC","Handyman Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCBIOSCO0005",NULL,NULL,"DLC","Booker DeWitt Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCBIOSMP0001",NULL,NULL,"DLC","BioShock Mini Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCCPSFCK0001",NULL,NULL,"DLC","Street Fighter™ Costumes"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCDSTRCO0001",NULL,NULL,"DLC","Clu Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCEADSCO0001",NULL,NULL,"DLC","Isaac Clarke Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCEAMECK0001",NULL,NULL,"DLC","Mass Effect™ Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCHGJDCO0001",NULL,NULL,"DLC","Joe Danger Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCINSOCK0001",NULL,NULL,"DLC","Ratchet & Clank® Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCKMGSLK0001",NULL,NULL,"DLC","METAL GEAR SOLID® Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCK01",NULL,NULL,"DLC","LittleBigPlanet™ Football Fan Pack 1"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCK02",NULL,NULL,"DLC","LittleBigPlanet™ Football Fan Pack 2"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCK03",NULL,NULL,"DLC","LittleBigPlanet™ Football Fan Pack 3"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCK04",NULL,NULL,"DLC","LittleBigPlanet™ Football Fan Pack 4"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCK05",NULL,NULL,"DLC","LittleBigPlanet™ Football Fan Pack 5"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCK06",NULL,NULL,"DLC","LittleBigPlanet™ Football Fan Pack 6"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCK07",NULL,NULL,"DLC","LittleBigPlanet™ Football Fan Pack 7"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCK08",NULL,NULL,"DLC","LittleBigPlanet™ Football Fan Pack 8"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO01",NULL,NULL,"DLC","Argentinian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO02",NULL,NULL,"DLC","Brazilian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO03",NULL,NULL,"DLC","Chilean Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO04",NULL,NULL,"DLC","Colombian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO05",NULL,NULL,"DLC","English Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO06",NULL,NULL,"DLC","French Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO07",NULL,NULL,"DLC","German Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO08",NULL,NULL,"DLC","Dutch Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO09",NULL,NULL,"DLC","Italian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO10",NULL,NULL,"DLC","Mexican Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO11",NULL,NULL,"DLC","Portuguese Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO12",NULL,NULL,"DLC","Spanish Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO13",NULL,NULL,"DLC","American Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO14",NULL,NULL,"DLC","Algerian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO15",NULL,NULL,"DLC","Australian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO16",NULL,NULL,"DLC","Belgian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO17",NULL,NULL,"DLC","Bosnia and Herzegovina Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO18",NULL,NULL,"DLC","Cameroonian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO19",NULL,NULL,"DLC","Costa Rican Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO20",NULL,NULL,"DLC","Croatian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO21",NULL,NULL,"DLC","Ecuadorian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO22",NULL,NULL,"DLC","Ghanaian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO23",NULL,NULL,"DLC","Greek Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO24",NULL,NULL,"DLC","Honduran Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO25",NULL,NULL,"DLC","Iranian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO26",NULL,NULL,"DLC","Ivorian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO27",NULL,NULL,"DLC","Japanese Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO28",NULL,NULL,"DLC","Nigerian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO29",NULL,NULL,"DLC","Russian Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO30",NULL,NULL,"DLC","South Korean Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO31",NULL,NULL,"DLC","Swiss Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO32",NULL,NULL,"DLC","Uruguayan Fan Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO33",NULL,NULL,"DLC","Rainha de Bateria Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCO34",NULL,NULL,"DLC","Cangaceiro Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLBPCUPCP01",NULL,NULL,"DLC","LittleBigPlanet™ Football Assets Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLEV5CO0001",NULL,NULL,"DLC","White Knight Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLEV5CO0002",NULL,NULL,"DLC","Black Knight Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLEV5CO0003",NULL,NULL,"DLC","Dragon Knight Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCLEV5CO0004",NULL,NULL,"DLC","Leonard Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCMOVELK0001",NULL,NULL,"DLC","LittleBigPlanet™2: Move Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCNDOGCK0001",NULL,NULL,"DLC","Jak & Daxter™ Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCODDWCO0002",NULL,NULL,"DLC","Munch Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCODDWCO0003",NULL,NULL,"DLC","Abe Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGMP0002",NULL,NULL,"DLC","Norse Mythology Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGMP0003",NULL,NULL,"DLC","Egyptian Mythology Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCORIGMP0008",NULL,NULL,"DLC","inFamous 2 Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCPAWSMP0001",NULL,NULL,"DLC","Garfield and Odie Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSEGACK0001",NULL,NULL,"DLC","Sonic Unleashed™ Costumes"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSEGACO0001",NULL,NULL,"DLC","Sonic the Hedgehog Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSEGACO0002",NULL,NULL,"DLC","Werehog Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSEGACO0003",NULL,NULL,"DLC","Knuckles Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSEGACO0004",NULL,NULL,"DLC","Tails Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSEGACO0005",NULL,NULL,"DLC","Dr. Eggman Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCK0001",NULL,NULL,"DLC","Ghostbusters™: The Video Game costumes"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCK0002",NULL,NULL,"DLC","Men In Black™ Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCO0001",NULL,NULL,"DLC","Stay Puft Marshmallow Man Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCO0002",NULL,NULL,"DLC","No Ghosts Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCO0003",NULL,NULL,"DLC","Ghostbusters Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCO0004",NULL,NULL,"DLC","Slimer Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCO0005",NULL,NULL,"DLC","Sack in Black Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCO0006",NULL,NULL,"DLC","Gentle Rosenberg Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCO0007",NULL,NULL,"DLC","Scrad Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSNYPCO0008",NULL,NULL,"DLC","Boris Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYCP0001",NULL,NULL,"DLC","Tearaway™ Competition Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYMP0006",NULL,NULL,"DLC","MotorStorm® Apocalypse Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYMP0007",NULL,NULL,"DLC","Killzone®3 Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYMP0009",NULL,NULL,"DLC","Starhawk™ Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYMP0010",NULL,NULL,"DLC","Tearaway™ Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYSK0001",NULL,NULL,"DLC","Jon Burgerman Original Sticker Kit"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSONYSK0002",NULL,NULL,"DLC","The Verabee Original Sticker Kit"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSPAAMP0001",NULL,NULL,"DLC","The Pirates! Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSQEXCK0001",NULL,NULL,"DLC","Final Fantasy®VII Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSQEXCO0001",NULL,NULL,"DLC","Sephiroth Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSQEXCO0002",NULL,NULL,"DLC","Cloud Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSQEXCO0003",NULL,NULL,"DLC","Tifa Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSQEXCO0005",NULL,NULL,"DLC","Aerith Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCSUPUCK0001",NULL,NULL,"DLC","PlayStation®Move Heroes: Sly Cooper Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCTLOUCO0001",NULL,NULL,"DLC","Joel Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCTLOUCO0002",NULL,NULL,"DLC","Ellie Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCTLOUMP0001",NULL,NULL,"DLC","The Last of Us™ Minipack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCUBACCO0001",NULL,NULL,"DLC","Assassin's Creed® II Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCUBACCO0002",NULL,NULL,"DLC","Ezio Auditore Costume from Assassin's Creed® Revelations"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWARNCK0001",NULL,NULL,"DLC","Watchmen™ Costume Pack"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWARNCO0001",NULL,NULL,"DLC","Nite Owl Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWARNCO0002",NULL,NULL,"DLC","Ozymandias Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWARNCO0003",NULL,NULL,"DLC","Rorschach Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWARNCO0004",NULL,NULL,"DLC","Silk Spectre Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCK0001",NULL,NULL,"DLC","DC Comics™ Costume Pack 1"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCK0002",NULL,NULL,"DLC","DC Comics™ Costume Pack 2"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCK0003",NULL,NULL,"DLC","DC Comics™ Costume Pack 3"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCK0004",NULL,NULL,"DLC","DC Comics™ Costume Pack 4"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0001",NULL,NULL,"DLC","Superman Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0002",NULL,NULL,"DLC","Supergirl Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0003",NULL,NULL,"DLC","Lex Luthor Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0004",NULL,NULL,"DLC","Bizarro Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0005",NULL,NULL,"DLC","Brainiac Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0006",NULL,NULL,"DLC","Batman Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0007",NULL,NULL,"DLC","Joker Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0008",NULL,NULL,"DLC","Poison Ivy Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0009",NULL,NULL,"DLC","Batgirl Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0010",NULL,NULL,"DLC","Harley Quinn Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0011",NULL,NULL,"DLC","Catwoman Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0012",NULL,NULL,"DLC","Green Lantern Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0013",NULL,NULL,"DLC","Sinestro Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0014",NULL,NULL,"DLC","Killer Frost Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0015",NULL,NULL,"DLC","Aquaman Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0016",NULL,NULL,"DLC","Wonder Woman Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0017",NULL,NULL,"DLC","SHAZAM! Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0018",NULL,NULL,"DLC","The Flash Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0019",NULL,NULL,"DLC","Solomon Grundy Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCWBDCCO0020",NULL,NULL,"DLC","Zatanna Costume"
"CUSA-00762","EP9000-CUSA00762_00-LBPDLCNBNCCO0004","ADD-ON","NA","DLC","Namco Classics Katamari Prince Costume"
"NPUA-81174","UP9000-NPUA81174_00-GBETALITTL000001",NULL,NULL,"DLC","LittleBigPlanet™ 3 Private Beta"
"NPHA-80277","HP9000-NPHA80277_00-0000000000000000","GAME","NA","Game","LittleBigPlanet 3 full game"
"NPHA-80277","HP9000-NPHA80277_00-GLITTLEBIG000003",NULL,NULL,"DLC","LittleBigPlanet™ 3 full game"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNORIGLK0008","ADD-ON","ITEMS","DLC","Autumn Creator Kit"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEBIG000045","ADD-ON","COSTUME/SKIN","DLC","Chinese New Year Costumes"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNORIGCO0044","ADD-ON","COSTUME/SKIN","DLC","Cinco de Mayo Mariachi Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNDSFRCO0001","ADD-ON","COSTUME/SKIN","DLC","Disney’s Frozen – Anna Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNDSFRCO0002","ADD-ON","COSTUME/SKIN","DLC","Disney’s Frozen – Elsa Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNDSFRCO0003","ADD-ON","COSTUME/SKIN","DLC","Disney’s Frozen – Kristoff Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNDSFRCO0006","ADD-ON","COSTUME/SKIN","DLC","Disney’s Frozen – Marshmallow Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNDSFRCO0005","ADD-ON","COSTUME/SKIN","DLC","Disney’s Frozen – Sven Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNDSFRCO0007","ADD-ON","COSTUME/SKIN","DLC","Disney’s Frozen – Troll King Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEADACK0001","ADD-ON","COSTUME/SKIN","DLC","Dragon Age: Inquisition Costume Pack"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEADAMP0001","ADD-ON","COSTUME/SKIN","DLC","Dragon Age: Inquisition Mini Pack"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEADACO0004","ADD-ON","COSTUME/SKIN","DLC","Dragon Costume (Swoop)"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNSONYCO0063","ADD-ON","COSTUME/SKIN","DLC","Dreams Frances Costume – LBP 3"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNSONYCO0058","ADD-ON","COSTUME/SKIN","DLC","Dreams The Imp Costume – LBP 3"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEBIG000033","ADD-ON","COSTUME/SKIN","DLC","Festive Goodies Pack"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNDSFRCK0001","ADD-ON","COSTUME/SKIN","DLC","Frozen Costume Pack"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEBIG000046","ADD-ON","COSTUME/SKIN","DLC","Groundhog Day Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEBIG000007","ADD-ON","COSTUME/SKIN","DLC","Halloween Pumpkin Costume"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNORIGCO0014","ADD-ON","COSTUME/SKIN","DLC","Hessian Sackboy Fragrances"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNORIGLK0004","ADD-ON","COSTUME/SKIN","DLC","History Kit"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEADACO0001","ADD-ON","COSTUME/SKIN","DLC","Inquisitor Costume (Sackboy)"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNEADACO0003","ADD-ON","COSTUME/SKIN","DLC","Iron Bull Costume (Big Toggle)"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNGILMSK0001","ADD-ON","ITEMS","DLC","LBP 3 Andy Gilmore Sticker Pack"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNBTTFCP0001","ADD-ON","COSTUME/SKIN","DLC","LBP 3 Back to the Future Costume Pack 1"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNBTTFCP0002","ADD-ON","COSTUME/SKIN","DLC","LBP 3 Back to the Future Costume Pack 2"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNBTTFCO0004","ADD-ON","COSTUME/SKIN","DLC","LBP 3 Back to the Future Costume: Biff Tannen 1985"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNBTTFCO0008","ADD-ON","COSTUME/SKIN","DLC","LBP 3 Back to the Future Costume: Buford Tannen"
"BCAS-20322","HP9000-BCAS20322_00-LBPPSNBTTFCO0007","ADD-ON","COSTUME/SKIN","DLC","LBP 3 Back to the Future Costume: Clara Clayton"
